"RESULT","DAY","ID"
3,20/11/14,541
4,20/08/30,539
6,20/07/01,669
5,20/06/18,344
2,20/09/02,511
5,20/10/01,216
2,20/07/21,137
4,20/06/23,222
5,21/01/04,216
4,20/12/11,914
4,21/01/15,367
5,20/08/04,754
5,21/01/20,577
6,20/11/01,908
3,21/02/26,97
6,20/12/14,848
6,21/04/03,606
3,20/07/26,383
3,20/11/05,382
5,21/04/11,882
6,20/09/12,669
3,21/02/28,216
3,21/01/11,42
4,20/09/26,754
3,21/02/19,231
5,20/07/15,943
5,20/07/30,440
5,21/01/03,721
5,20/07/17,188
3,21/05/16,62
3,20/06/25,976
4,20/05/30,916
3,21/04/29,554
2,20/12/12,554
2,21/05/09,489
2,20/12/25,42
6,21/01/02,367
3,20/09/19,847
5,21/03/15,893
3,20/06/08,483
3,21/04/27,223
3,21/04/06,943
5,20/07/28,34
2,20/09/22,812
4,21/05/10,906
4,20/09/04,222
3,21/05/18,934
3,20/08/30,893
6,21/05/07,979
6,20/07/11,554
5,21/03/12,700
2,20/12/18,397
2,21/04/11,882
4,21/04/26,812
5,20/08/23,489
6,21/04/29,97
5,20/11/10,498
5,20/10/20,887
2,20/11/30,976
2,21/02/08,106
5,20/07/14,161
4,20/06/15,522
4,20/06/14,812
4,20/10/16,539
4,21/05/13,742
6,20/11/05,648
4,20/10/04,155
4,20/09/07,914
4,21/03/22,721
6,20/08/19,62
4,20/05/31,13
3,21/04/02,223
5,20/06/30,269
4,20/07/07,871
3,20/10/04,432
4,20/06/22,24
2,20/09/07,21
4,20/10/21,285
6,20/09/13,383
5,21/05/20,890
3,21/01/20,521
3,21/02/26,292
5,20/08/12,908
4,20/10/22,648
3,21/04/25,40
6,20/07/06,498
4,20/10/16,588
3,20/06/24,916
4,21/01/24,253
6,20/07/18,742
4,21/04/04,588
2,20/07/03,284
3,20/11/03,848
5,21/04/22,142
4,20/10/28,341
5,21/01/01,344
5,20/07/12,162
4,20/07/20,742
3,20/07/03,356
5,20/06/10,479
5,20/10/06,546
3,20/08/18,234
5,20/06/16,539
3,20/09/28,882
6,20/11/08,934
5,20/09/30,795
5,21/03/29,554
4,20/08/21,547
4,20/11/05,21
4,21/05/06,735
5,20/08/26,367
6,20/08/30,299
5,21/03/09,648
5,21/02/14,231
3,20/10/24,891
4,21/01/08,584
5,20/06/29,340
6,20/07/30,57
4,20/12/06,606
4,21/05/14,253
5,21/02/05,161
5,21/02/19,483
4,20/10/29,144
4,21/05/09,754
3,21/02/15,914
5,21/02/19,737
4,20/07/06,979
3,21/01/16,288
6,21/01/20,546
6,21/04/14,162
5,20/12/15,848
4,20/11/23,209
4,21/05/08,292
3,21/05/21,848
6,20/11/13,943
4,21/03/06,700
3,20/09/22,62
6,21/01/01,269
4,21/03/13,700
3,21/01/06,63
4,20/09/22,979
3,20/12/10,588
4,20/08/08,392
2,20/12/07,57
4,20/12/23,718
3,20/12/16,222
6,20/12/17,166
5,20/07/03,882
4,21/02/04,479
2,21/02/27,546
6,20/06/27,231
6,21/03/16,188
6,21/04/25,826
5,21/05/09,442
5,21/05/16,848
4,21/04/04,871
4,20/05/30,344
2,21/04/06,234
2,21/03/02,971
4,20/08/23,144
4,21/01/22,735
4,20/12/30,155
4,21/03/17,971
3,20/09/21,299
5,20/12/29,943
4,20/07/20,554
6,20/06/10,513
2,21/03/15,812
6,20/07/05,559
4,20/09/12,914
4,20/12/14,340
5,21/03/30,250
4,20/09/02,943
4,20/11/08,92
3,21/05/16,521
4,21/05/08,222
5,20/10/01,162
6,20/12/04,181
2,21/04/12,860
4,20/09/01,979
4,20/12/19,533
4,20/07/28,541
4,21/02/09,498
5,21/02/11,159
3,21/01/07,971
6,20/08/05,106
4,20/12/08,397
5,20/10/04,539
2,21/01/12,162
4,20/09/25,893
4,21/03/26,240
4,20/10/13,285
4,21/03/16,690
3,20/07/16,860
5,20/12/26,669
4,20/12/22,513
3,20/10/13,483
6,20/07/08,285
6,21/02/18,844
4,20/06/04,577
6,20/06/08,943
3,20/07/24,887
3,20/06/24,860
6,21/04/26,976
2,21/02/08,383
4,21/04/30,754
6,20/09/02,472
2,20/09/21,382
6,20/09/16,159
4,20/08/30,742
3,20/06/22,63
6,20/08/11,144
3,20/06/30,971
5,21/05/01,890
2,20/05/25,97
2,20/07/12,825
5,20/05/27,868
5,21/01/14,511
2,20/09/10,700
6,20/09/11,887
2,20/07/02,489
3,21/05/10,222
5,21/04/15,679
5,20/12/26,737
5,20/09/09,209
3,20/08/23,539
6,21/03/12,559
5,21/02/26,166
4,20/08/28,718
2,21/01/23,559
3,21/03/18,584
5,20/10/28,721
4,21/04/12,472
6,20/06/14,13
4,21/05/06,85
2,20/07/25,97
3,21/04/08,868
4,20/06/19,976
4,21/04/27,40
4,21/04/03,341
5,21/02/06,144
3,20/08/23,284
4,20/08/19,971
4,21/02/25,269
2,21/04/10,487
2,21/03/08,976
2,21/02/03,472
4,20/09/28,46
3,20/05/26,547
6,21/01/23,844
2,20/09/13,223
4,20/11/05,620
3,20/07/21,606
5,20/09/15,324
3,20/11/05,785
5,20/09/07,428
5,20/10/10,285
4,20/06/15,882
6,21/04/08,826
5,20/12/06,209
5,20/11/25,679
4,20/09/15,21
4,20/06/04,871
3,20/06/29,85
5,21/04/27,216
3,21/01/26,887
3,21/02/19,934
5,20/06/05,397
4,21/03/02,284
3,21/05/07,436
4,20/09/07,299
4,20/06/22,891
2,20/07/27,57
4,21/01/13,944
3,20/12/18,155
3,21/01/31,161
3,20/08/06,547
3,21/01/28,584
4,20/11/13,479
2,20/06/26,240
3,21/05/15,40
5,21/02/23,498
3,21/04/29,269
5,20/11/11,24
3,21/01/25,690
4,21/04/02,166
3,20/08/29,669
4,21/04/10,436
3,20/10/14,367
2,21/01/16,847
3,20/08/02,72
3,20/11/01,795
5,20/08/09,181
6,20/11/30,181
2,20/12/16,40
4,21/02/14,46
6,20/08/04,944
5,21/01/09,324
4,20/06/29,340
5,20/08/18,57
4,21/02/20,57
3,20/11/17,188
4,21/04/16,893
6,20/11/22,533
4,20/05/28,934
5,20/07/03,976
3,21/03/23,979
2,20/10/17,344
3,20/08/08,253
5,20/11/06,717
4,20/10/01,161
3,21/03/23,472
2,21/04/23,620
5,21/01/23,934
3,20/08/16,292
3,21/02/08,57
3,20/09/12,392
3,21/02/05,63
4,21/04/26,46
4,20/06/21,860
5,20/12/31,440
6,20/11/10,847
5,20/07/04,285
3,20/07/29,679
2,20/08/21,513
4,21/02/12,887
4,21/03/24,142
4,20/12/23,344
4,20/07/21,801
4,21/01/02,801
2,20/07/24,539
4,20/06/25,690
6,21/04/12,106
3,21/01/23,971
5,20/10/21,825
6,20/10/25,914
3,20/06/20,62
4,20/08/12,479
4,21/05/08,785
3,21/05/09,979
3,20/08/27,162
3,20/06/08,868
5,20/07/06,848
4,21/03/12,230
3,21/03/17,546
3,21/04/22,24
6,21/03/26,906
6,21/04/19,440
6,20/10/20,397
4,20/06/26,436
3,21/05/04,700
5,21/03/27,868
4,21/05/19,539
5,21/04/22,392
4,20/10/27,285
6,20/11/29,442
5,20/08/13,860
5,20/09/01,97
4,20/10/10,253
6,20/08/04,721
2,21/01/12,847
6,20/10/21,340
3,20/12/22,546
6,20/07/26,521
6,20/12/02,240
4,21/04/21,162
2,21/01/30,442
5,20/08/27,362
3,20/05/26,155
2,20/11/06,383
5,20/12/11,533
4,20/08/06,891
6,21/02/11,142
4,21/05/11,230
5,20/11/13,24
2,20/08/27,341
5,20/08/03,648
6,21/03/12,269
5,20/06/15,231
4,21/05/19,812
4,20/10/05,934
4,20/11/25,847
4,20/09/07,159
3,21/05/03,546
4,21/03/05,436
5,20/08/29,46
4,20/11/04,159
2,20/10/07,356
3,20/08/30,165
6,20/09/30,472
4,20/07/01,620
6,20/10/07,541
6,20/06/13,513
5,21/03/04,754
4,20/06/04,721
6,20/08/12,13
3,20/08/28,106
3,20/08/04,106
6,21/02/16,559
4,21/03/30,165
3,20/11/27,436
5,20/08/07,934
2,20/06/15,40
6,21/04/23,489
6,21/03/22,690
3,21/04/28,222
3,20/11/25,62
5,20/11/04,916
3,21/04/26,155
3,21/02/12,367
4,20/07/22,284
4,21/05/13,142
4,21/03/31,159
4,21/03/18,166
3,20/06/08,882
2,20/12/05,483
4,21/05/02,541
5,20/09/13,669
4,20/11/16,721
4,21/01/31,887
2,21/03/25,181
5,20/09/04,547
6,20/12/09,144
3,20/06/18,879
4,21/03/27,392
4,20/06/07,554
4,20/08/15,871
4,20/07/15,216
6,20/06/10,826
5,21/05/02,906
5,21/04/22,188
4,21/04/25,432
5,20/10/18,367
5,20/11/19,221
3,21/04/27,860
2,20/09/30,382
4,21/02/23,34
6,20/06/05,848
4,21/03/22,487
4,20/09/18,916
3,21/05/22,868
3,20/09/04,489
6,20/12/08,145
4,20/06/07,521
4,21/03/30,432
4,20/11/15,606
3,20/10/24,483
5,20/06/30,269
3,21/01/12,547
5,21/04/23,546
4,20/12/12,718
5,20/07/01,209
5,21/02/13,812
2,20/09/07,979
3,21/05/19,487
5,21/03/27,432
5,21/05/10,971
2,20/05/29,801
4,21/01/29,72
4,21/03/23,871
5,20/12/08,943
4,21/01/10,209
6,20/11/05,341
6,20/06/08,669
2,20/12/17,868
3,21/04/15,906
2,21/04/22,24
6,21/05/16,356
6,21/01/17,209
3,21/05/02,24
2,20/09/03,40
6,21/04/20,165
4,20/12/29,165
3,20/09/24,754
4,21/05/22,166
4,20/08/13,483
3,21/01/22,181
4,20/07/15,943
3,20/08/22,742
6,20/07/20,588
3,20/07/10,891
4,20/09/21,40
4,20/10/27,533
4,21/04/06,795
5,21/02/01,785
5,20/12/22,700
4,21/05/10,860
3,20/09/01,34
3,20/08/01,72
3,20/08/28,521
5,21/04/13,230
2,20/07/04,737
5,21/03/18,944
4,20/10/29,700
5,20/12/29,137
6,20/11/03,812
5,20/12/15,934
3,20/08/31,230
5,20/06/04,847
2,21/02/19,785
2,21/02/13,181
3,20/10/09,588
4,21/02/01,871
3,20/10/27,669
4,20/11/28,737
4,20/09/07,860
3,20/08/26,230
4,20/12/24,620
5,21/03/07,879
3,20/06/17,546
4,20/08/07,253
2,21/01/11,367
4,21/04/27,223
6,20/09/18,340
4,21/03/21,825
6,20/09/28,97
5,21/01/15,250
6,20/08/05,812
3,20/12/26,62
5,21/02/06,882
4,20/12/10,209
5,21/03/18,288
4,21/04/19,577
5,20/08/10,92
2,20/12/06,943
2,21/04/27,971
2,20/06/16,155
4,20/06/28,142
3,21/01/27,487
4,20/08/08,812
6,21/03/22,13
5,21/05/01,162
4,21/03/27,440
2,20/10/03,436
4,20/06/24,941
3,21/01/31,442
5,21/04/18,826
4,20/08/15,472
5,20/12/27,221
4,20/06/18,812
6,21/04/19,868
4,20/10/25,250
5,21/01/09,606
5,20/12/14,489
5,20/07/19,442
3,20/12/18,356
4,20/07/19,288
3,21/02/18,812
2,21/03/13,159
4,20/07/03,795
3,20/12/30,21
3,21/03/17,165
2,20/12/02,137
5,20/07/27,269
4,20/06/27,166
2,21/01/28,860
3,21/02/15,717
2,21/04/04,522
2,20/07/17,42
4,20/08/30,860
4,20/06/06,584
3,20/10/27,979
4,20/09/22,181
4,20/07/29,284
3,20/08/16,718
2,20/12/22,397
3,20/12/08,42
4,20/05/26,165
4,20/09/25,383
4,20/10/02,746
5,20/11/09,62
5,20/09/24,57
4,20/09/26,341
3,21/05/13,85
3,21/02/08,362
6,21/03/03,240
6,20/09/09,539
4,21/02/21,40
2,20/10/12,250
6,21/03/30,382
2,21/05/20,432
4,20/08/15,106
5,20/10/14,539
4,20/07/09,436
5,20/08/09,144
5,20/08/06,106
5,20/07/11,209
4,20/10/17,754
3,21/03/26,868
4,20/10/22,24
4,21/04/02,63
4,20/11/17,735
3,21/04/24,72
5,20/12/31,230
3,20/11/12,754
5,20/07/13,559
3,21/01/13,234
3,21/01/11,914
5,21/03/21,620
4,20/09/10,479
3,21/01/23,584
4,20/09/10,21
5,21/04/12,106
4,21/03/19,165
2,20/12/02,13
2,20/07/18,826
3,20/12/11,392
6,20/06/24,890
6,20/07/18,324
3,21/03/11,844
3,20/06/12,887
3,20/08/09,85
3,21/02/15,916
4,21/03/02,511
3,20/11/22,106
6,21/03/17,914
3,20/09/08,144
5,20/08/05,479
2,21/03/26,871
4,20/12/25,284
4,20/08/25,577
5,20/07/11,941
5,20/06/26,577
6,21/02/16,344
3,20/12/06,106
4,20/12/26,137
2,21/05/08,181
5,20/09/26,559
5,20/10/06,209
2,20/06/04,554
5,20/05/29,489
5,20/11/09,97
5,21/01/19,231
4,20/11/08,848
5,20/06/19,554
4,20/12/29,285
4,20/11/22,941
3,21/04/10,250
4,21/02/28,24
3,20/11/30,472
3,20/12/27,483
2,20/09/23,908
3,20/06/19,893
3,20/06/09,860
4,20/08/26,344
4,20/08/31,700
5,21/05/15,440
4,20/10/03,879
4,20/09/07,914
4,21/01/10,234
4,20/08/17,142
5,20/06/23,432
5,20/10/05,85
4,20/12/06,13
3,20/07/15,24
4,20/10/22,554
2,20/08/18,97
3,20/10/09,785
4,21/04/23,679
3,21/04/04,533
4,21/03/31,62
4,20/07/17,971
4,20/12/22,181
5,20/11/12,700
6,21/04/30,137
4,20/08/04,943
4,20/06/12,97
2,20/09/21,511
3,20/12/01,231
4,20/06/16,620
3,21/04/06,240
3,20/09/28,735
6,20/12/06,718
2,20/08/28,145
4,20/07/08,700
2,20/09/29,721
6,20/06/16,40
6,21/05/07,209
3,20/11/18,165
2,20/09/12,826
3,20/09/19,943
4,21/02/28,397
2,21/03/10,498
6,20/08/09,62
4,20/11/03,891
3,20/07/02,159
3,20/08/26,721
3,21/05/12,24
4,21/03/07,737
5,20/10/30,72
4,20/11/16,559
3,21/04/08,340
6,21/04/06,344
6,20/11/12,669
3,20/09/02,436
5,20/09/02,162
6,20/07/18,106
5,21/03/29,21
5,20/10/07,746
3,21/02/13,718
6,20/12/15,250
4,21/03/26,166
4,21/04/20,284
5,21/03/26,546
4,20/08/12,669
5,20/11/15,392
3,20/09/12,825
3,20/11/30,57
2,20/06/13,383
4,20/11/15,513
2,20/06/14,934
3,21/03/21,46
3,21/01/01,934
2,21/02/15,979
4,20/06/11,887
5,20/08/09,188
3,20/07/29,292
4,20/06/03,166
5,20/07/05,166
4,21/04/20,848
5,20/12/18,559
5,20/05/28,606
4,21/03/10,21
5,20/10/11,717
2,20/08/02,860
4,21/04/10,546
3,21/04/16,742
3,20/10/16,181
3,20/11/16,690
4,20/05/31,397
2,20/06/23,539
5,20/12/16,871
3,21/04/19,971
4,20/07/21,577
3,21/04/09,106
6,20/08/18,240
4,21/02/21,284
4,20/05/26,340
5,21/03/28,511
5,20/11/29,340
3,21/01/17,85
2,20/09/14,269
5,21/02/20,588
4,21/01/19,554
5,20/08/20,161
4,21/04/02,521
4,21/02/06,137
3,21/05/02,144
4,21/02/19,222
5,20/07/11,679
4,20/06/21,979
5,21/04/09,144
4,20/07/20,690
5,21/05/19,914
5,20/12/25,584
3,21/04/16,746
5,20/07/21,106
5,20/05/31,648
6,20/07/19,165
2,20/12/28,57
3,21/03/03,914
3,21/04/05,521
4,20/06/22,979
5,21/01/12,144
4,20/08/21,159
4,20/05/25,137
3,20/11/24,971
3,20/08/22,916
4,21/01/01,436
4,20/08/31,324
4,20/08/29,253
5,20/09/07,906
3,20/08/09,428
4,20/09/29,812
4,20/09/14,511
3,20/09/30,498
5,20/08/10,145
5,20/07/20,362
3,21/02/27,137
3,20/06/15,382
6,20/08/26,362
3,20/09/21,847
5,21/02/19,162
3,20/07/02,106
4,20/08/20,521
4,20/05/31,887
5,20/07/10,848
3,21/03/31,718
5,20/09/26,57
5,21/01/04,382
4,20/08/10,891
5,21/04/23,397
2,21/01/13,511
5,21/01/02,700
5,20/12/01,383
5,20/09/19,826
3,20/09/13,498
5,21/01/18,976
5,21/04/23,801
4,20/07/29,620
3,20/12/15,137
4,21/01/14,288
4,21/05/05,825
2,21/04/09,941
5,20/10/12,221
5,20/10/08,250
3,21/03/24,487
3,20/07/08,554
4,20/12/14,546
5,20/06/17,24
4,20/08/10,155
4,20/06/23,231
6,20/11/30,533
5,21/05/09,754
4,21/05/08,513
3,21/03/24,62
4,21/02/02,554
5,20/12/01,943
4,20/12/07,754
3,20/07/24,522
4,20/12/21,324
3,21/03/26,489
4,20/11/03,288
2,21/02/15,341
5,20/11/19,137
4,21/01/11,57
3,21/03/23,292
3,21/02/28,324
4,20/11/17,221
5,21/05/09,498
4,20/05/31,916
4,20/08/04,541
4,21/01/19,46
2,21/01/30,340
2,20/12/23,63
5,20/06/24,142
4,20/09/27,223
3,21/02/08,13
5,20/11/06,57
5,21/01/09,21
4,20/06/26,92
5,20/06/24,479
4,20/08/27,63
6,21/05/07,324
6,20/09/30,341
4,21/03/10,142
3,21/03/08,487
4,21/02/18,40
5,20/09/02,848
6,20/09/28,976
4,20/10/12,162
4,20/11/18,209
2,20/07/18,479
3,20/07/01,801
2,20/12/30,367
2,21/01/13,221
3,20/09/25,577
5,21/03/17,511
4,20/09/16,812
4,21/04/06,893
4,20/08/22,155
5,21/02/17,188
4,20/09/04,554
3,21/01/13,868
2,20/07/03,299
4,20/11/01,868
4,21/01/25,230
3,20/09/22,887
6,20/07/18,234
5,20/10/25,533
4,21/01/26,944
5,20/08/03,971
4,20/07/17,392
5,20/09/19,890
4,20/10/04,144
4,20/10/18,162
3,20/11/17,847
4,21/02/21,13
5,21/05/07,785
2,21/04/20,893
4,21/01/03,72
3,20/11/15,546
3,20/09/14,584
5,20/06/17,533
6,21/02/12,165
2,21/04/09,606
6,21/05/15,442
4,20/09/09,887
3,21/03/06,356
5,21/03/07,162
3,20/08/04,785
5,20/06/19,584
3,20/12/06,269
4,21/05/12,546
2,20/06/19,943
4,20/08/05,472
3,20/09/11,284
3,21/04/18,63
5,21/03/30,979
5,20/05/28,879
4,20/08/13,165
6,20/06/11,489
2,20/12/23,487
4,21/05/09,440
2,21/02/20,801
5,20/06/18,737
3,21/02/09,21
4,20/08/13,522
3,21/02/26,735
6,20/10/14,42
6,20/06/24,40
6,20/09/26,216
4,21/04/15,144
3,21/01/31,240
2,20/06/07,188
4,20/09/08,860
4,20/06/10,367
5,21/02/15,383
4,20/06/24,547
4,21/05/15,908
3,21/01/30,231
4,20/12/31,284
3,20/12/11,914
6,20/10/19,223
5,21/03/16,42
4,21/04/18,231
3,21/03/20,513
3,20/08/15,941
4,21/02/12,890
4,20/10/19,269
3,20/10/17,620
4,20/09/01,483
4,20/07/15,539
6,20/09/06,860
4,21/01/16,669
5,20/08/16,92
3,21/01/18,145
3,20/10/17,97
2,20/09/10,383
6,20/06/17,546
6,20/10/31,165
4,21/03/30,142
6,20/06/21,383
3,20/07/28,472
3,21/03/17,754
3,21/04/08,522
4,20/12/28,700
5,20/09/01,21
2,20/09/04,34
6,20/12/13,253
5,21/02/25,428
3,20/11/19,284
3,20/06/25,541
3,21/05/20,976
5,21/02/02,795
6,21/03/13,737
3,20/07/25,34
5,20/12/06,754
3,21/02/12,250
5,20/05/26,144
3,20/10/15,735
6,21/05/15,222
6,20/08/19,754
2,21/02/12,848
6,21/01/22,285
4,20/10/13,906
4,21/04/14,472
6,21/01/22,914
2,20/07/12,906
4,21/01/25,250
4,20/11/05,879
5,20/10/17,941
4,20/07/13,341
6,20/08/11,34
4,21/04/28,971
3,20/11/10,165
5,20/06/14,754
5,20/05/31,223
6,21/05/24,428
4,21/02/20,887
4,20/08/08,159
3,21/01/09,554
4,20/10/12,46
5,20/08/09,754
2,21/01/15,40
3,20/10/19,908
3,21/02/24,62
2,20/08/26,785
3,21/02/05,106
4,20/11/04,559
5,20/12/29,976
5,21/03/10,63
4,21/04/01,513
5,20/11/08,584
4,21/05/12,679
3,20/07/31,284
2,20/08/09,97
4,20/12/05,795
4,21/05/19,916
4,20/11/26,142
3,21/02/22,209
4,21/01/30,440
3,20/05/25,690
4,20/10/21,914
3,20/06/14,489
2,20/06/05,240
4,21/02/14,871
3,20/08/22,382
3,20/12/05,106
2,20/06/07,166
6,20/06/01,844
6,20/11/13,943
4,21/02/11,606
5,20/07/15,432
4,21/02/25,801
5,20/10/25,882
6,21/01/25,253
4,21/02/13,971
4,21/03/21,62
3,21/02/17,209
3,20/07/02,284
2,20/12/04,871
5,20/10/19,914
5,21/02/19,812
3,20/08/24,216
6,20/12/02,356
3,20/11/26,721
4,20/07/21,679
6,20/10/23,253
3,20/10/30,893
3,20/06/09,13
3,20/09/14,284
4,20/09/08,428
4,21/04/03,588
3,21/04/28,362
4,20/11/27,908
4,21/05/24,284
2,20/10/24,288
3,21/02/02,92
4,20/08/20,860
4,20/11/17,487
5,21/03/11,737
4,21/03/29,21
3,20/11/06,882
4,21/03/22,795
4,20/10/19,288
2,21/03/05,222
3,21/05/10,717
4,21/03/15,324
2,21/03/24,620
4,21/04/22,234
3,21/01/29,97
6,21/04/11,209
4,21/01/16,181
3,21/02/17,436
4,20/06/07,92
2,21/05/02,142
5,20/07/10,718
3,20/11/17,428
2,20/07/18,584
4,21/03/05,746
4,20/12/11,137
5,21/05/05,155
4,21/03/17,971
4,20/09/04,92
5,20/12/13,222
3,21/04/06,871
6,20/06/06,522
5,21/04/22,63
4,21/04/27,487
3,20/07/01,690
4,20/05/25,906
2,20/05/25,231
2,20/07/22,976
5,20/12/24,606
6,20/08/14,230
5,20/07/07,367
4,20/09/12,382
3,20/10/06,165
4,21/05/02,848
6,20/08/28,24
3,21/02/25,106
2,20/10/19,522
4,20/09/08,188
2,21/01/26,250
4,20/10/30,221
6,20/09/26,392
5,20/07/11,144
4,20/12/29,34
3,20/07/31,181
2,21/01/03,541
4,20/10/02,46
5,21/01/18,882
3,21/01/13,559
3,21/05/18,63
5,21/04/16,57
4,21/03/30,588
4,20/06/05,62
3,20/06/28,941
5,20/09/24,231
5,20/06/18,145
6,21/01/31,735
4,20/06/16,511
4,21/03/14,72
5,20/05/27,547
5,20/11/03,436
6,20/06/10,513
5,20/06/29,871
6,20/12/08,285
3,21/03/20,34
2,20/10/26,718
2,20/12/08,825
5,20/06/02,934
5,21/03/01,442
4,20/07/19,479
3,20/09/04,188
6,20/12/23,847
4,21/02/09,165
4,20/06/27,436
6,20/06/30,844
2,21/04/30,737
5,20/12/26,230
4,20/12/20,717
2,20/07/27,221
3,20/05/25,253
4,20/06/29,324
2,21/01/20,489
2,20/12/29,92
4,20/07/06,979
2,20/07/19,46
4,20/09/04,847
3,20/09/01,72
5,20/05/29,868
3,21/02/14,541
3,20/12/16,299
5,21/04/28,521
4,20/12/15,397
5,21/02/21,906
2,21/02/15,221
6,20/05/28,383
4,20/08/09,746
5,20/12/16,240
5,21/02/23,299
2,21/02/21,382
5,21/02/15,620
3,20/06/10,648
4,21/03/21,472
3,20/08/20,97
6,21/04/18,34
6,20/06/19,367
5,21/02/08,106
4,21/01/27,847
5,20/09/28,341
4,21/05/10,914
4,21/01/27,21
3,21/04/15,521
4,20/11/24,606
5,21/05/09,382
2,20/12/02,230
4,20/10/08,871
5,20/07/19,511
5,20/12/13,436
4,20/07/19,860
4,20/12/11,344
6,20/09/04,216
4,20/09/10,754
4,21/05/22,742
2,21/02/06,844
3,21/04/30,906
4,21/04/19,382
6,20/06/12,971
3,21/02/09,46
6,21/04/06,92
4,20/07/08,844
5,21/02/22,513
2,20/11/23,541
5,20/11/17,914
6,20/08/30,63
4,21/02/19,223
3,21/03/04,848
6,20/11/21,826
4,20/10/17,222
5,20/11/09,860
4,20/08/13,62
5,20/09/22,63
4,21/01/17,812
4,21/01/10,383
6,21/04/20,288
5,20/11/20,155
4,21/01/16,166
3,21/05/04,801
4,20/11/12,746
6,20/09/22,85
4,20/07/26,181
4,20/11/13,941
2,20/08/07,559
3,20/10/16,240
3,20/08/20,718
5,20/05/29,356
5,20/11/30,340
4,20/10/26,340
2,20/07/16,489
5,20/07/06,231
4,20/12/25,812
3,21/04/29,700
3,21/01/17,432
4,20/09/14,166
5,21/02/17,844
3,20/06/01,941
4,20/07/31,916
4,20/12/31,159
5,21/05/14,356
3,20/06/10,284
5,20/10/17,299
5,20/08/09,669
6,20/08/03,46
2,21/02/16,223
6,21/03/21,362
4,20/06/29,21
3,20/10/04,159
5,21/05/16,479
4,21/04/26,489
5,20/07/25,541
4,20/10/25,588
4,21/05/13,24
4,20/11/30,941
3,20/10/27,914
3,21/02/17,166
3,21/02/12,801
6,20/07/13,428
3,20/12/03,428
5,20/08/28,383
2,20/07/18,223
5,20/10/06,606
4,20/06/12,584
4,21/02/23,223
3,21/04/20,166
4,20/06/22,559
4,20/07/07,513
3,21/05/07,40
4,21/02/19,397
2,21/03/20,979
4,20/07/14,879
5,21/03/31,436
4,20/08/29,284
5,20/08/21,944
3,21/04/19,513
6,20/09/12,230
6,20/11/27,891
3,20/09/12,397
6,20/12/11,547
2,21/04/19,976
5,20/08/19,735
4,20/09/10,397
5,20/07/13,825
5,20/12/20,209
4,21/04/19,588
5,21/04/28,479
5,20/07/17,250
5,20/12/15,577
5,20/10/11,397
2,20/10/13,440
4,21/02/28,606
4,20/11/02,690
4,20/09/26,46
5,20/09/10,906
5,20/12/19,554
6,21/02/26,511
4,20/10/27,231
3,20/09/06,891
3,20/09/11,521
3,20/10/08,21
3,20/12/22,754
4,21/01/16,848
5,20/11/12,155
3,20/12/23,269
5,21/01/18,436
4,21/03/10,240
2,20/05/30,240
4,21/05/24,285
4,20/07/19,848
3,20/07/15,440
4,20/10/02,234
4,20/11/03,735
4,20/09/01,13
3,20/11/04,181
4,21/04/08,483
2,21/05/06,34
4,21/02/05,483
4,20/05/28,222
4,21/04/16,85
3,20/09/14,890
4,21/04/25,155
6,20/05/25,908
5,21/05/10,690
5,21/03/04,914
5,20/09/19,383
2,21/01/22,209
5,20/08/01,577
4,21/04/02,860
3,21/02/18,742
2,21/04/15,442
3,20/10/17,620
6,20/12/07,754
6,21/02/08,362
4,20/09/21,554
6,21/05/21,737
3,20/06/03,511
6,21/03/02,487
6,20/10/23,489
3,20/11/05,397
4,21/01/13,860
5,21/03/12,46
4,20/11/12,648
4,21/01/04,137
5,21/04/01,145
4,20/12/07,428
2,20/08/20,284
3,20/11/01,541
5,20/12/23,24
5,21/03/15,21
4,21/03/21,428
4,20/11/16,584
2,21/01/30,250
4,21/03/14,234
2,21/04/30,887
4,20/09/13,292
5,20/12/18,165
2,20/11/03,547
2,20/11/25,735
6,21/04/21,848
2,20/05/27,340
4,21/04/09,521
3,21/05/04,669
5,20/07/06,546
5,20/08/11,240
4,20/10/27,106
4,21/03/11,546
4,20/10/27,588
5,21/03/05,700
4,20/08/11,847
5,20/10/27,844
5,20/06/07,690
5,20/12/21,887
6,20/08/17,648
4,20/08/15,432
4,21/04/14,812
4,21/02/17,941
6,21/03/20,735
6,20/08/08,221
4,20/12/12,24
4,20/12/08,92
4,20/09/30,906
4,20/08/01,826
4,20/05/26,812
4,20/11/14,944
6,20/09/01,288
3,21/01/06,155
3,20/07/05,916
5,20/11/15,392
5,21/02/18,812
4,21/02/23,979
5,21/05/19,442
3,21/05/20,162
3,21/05/02,137
2,21/03/24,785
5,21/02/16,584
3,20/09/27,620
2,20/12/14,742
4,21/01/09,844
2,21/03/16,737
2,20/10/19,498
4,20/10/08,860
4,20/10/11,908
2,20/09/06,541
3,20/10/23,442
4,21/03/22,269
2,20/07/09,40
4,21/03/22,746
4,21/01/19,737
3,20/10/26,868
4,20/09/19,971
5,21/05/20,541
3,21/03/12,62
5,20/06/15,34
6,20/09/05,145
4,21/01/06,669
3,20/08/13,887
3,20/10/02,941
6,20/10/21,554
2,20/10/20,165
3,21/03/04,513
2,20/12/10,62
6,20/05/29,559
5,20/06/13,230
4,20/11/13,145
4,21/01/27,292
3,20/06/02,679
