"DAY","ID","AGE","RESULT"
21/04/26,44,35,0
21/05/12,568,34,3
20/08/01,822,71,4
21/04/06,64,27,0
20/10/25,732,52,3
20/11/01,827,45,5
20/10/08,581,73,4
21/02/14,535,50,4
20/09/13,347,49,0
21/05/17,511,21,8
21/05/17,319,39,0
21/02/09,678,47,3
21/04/27,127,33,3
21/04/17,203,58,6
21/03/18,171,37,9
21/05/18,287,27,3
21/04/10,926,76,2
20/07/27,466,51,2
21/04/11,355,76,8
20/06/04,755,41,2
21/03/07,668,40,2
21/05/21,94,31,0
21/05/04,989,50,8
20/08/23,443,36,6
21/02/21,191,64,9
21/03/03,31,37,6
21/02/15,636,56,7
21/05/02,425,37,8
21/01/04,59,73,4
21/04/20,566,69,7
21/05/11,413,55,6
20/12/25,468,61,1
21/01/14,644,69,7
21/02/10,50,55,9
21/01/22,437,28,5
21/05/08,400,64,0
20/12/27,28,66,8
21/05/23,695,63,8
20/12/03,22,39,7
20/07/23,282,59,2
20/09/10,267,71,7
20/12/11,543,68,7
20/06/26,186,43,5
21/05/01,979,20,2
21/03/24,901,62,1
21/02/16,998,65,0
21/03/02,701,51,4
20/08/16,930,55,9
21/01/23,586,53,7
20/10/14,727,57,2
21/05/24,646,44,7
21/05/17,935,58,3
20/10/29,450,46,8
20/10/07,271,48,0
21/03/30,20,61,2
21/03/25,801,18,9
21/02/15,781,57,9
20/12/22,578,42,4
21/03/17,802,79,8
20/06/23,415,68,8
21/05/10,928,27,2
20/12/11,386,69,4
21/03/25,253,18,5
20/10/08,675,39,5
21/02/08,244,66,9
21/02/14,99,77,6
21/04/04,303,55,5
20/10/17,820,62,6
21/05/02,547,24,8
20/10/20,767,79,3
21/03/31,51,47,4
20/08/20,931,33,2
21/05/04,471,70,1
20/07/21,870,51,5
20/11/01,328,30,4
21/04/01,509,37,8
21/02/19,293,77,8
20/06/04,835,35,8
21/01/28,433,72,9
21/03/11,197,57,1
20/09/30,123,67,3
21/04/07,917,51,0
21/05/14,281,59,2
21/03/07,230,21,3
20/08/16,440,18,4
21/05/12,536,51,1
21/03/01,902,76,7
20/12/11,209,19,6
21/03/22,558,44,1
20/10/17,149,38,1
21/01/27,863,68,8
21/04/26,391,39,6
21/02/09,784,47,5
21/02/14,736,34,9
21/01/31,607,60,4
21/04/11,934,19,0
20/08/06,750,52,7
21/04/15,334,59,1
21/04/18,412,55,6
21/04/11,191,64,7
20/09/03,962,49,8
20/08/17,689,75,8
21/04/30,645,60,8
21/04/09,311,32,8
20/12/30,401,28,5
21/04/26,505,38,8
21/01/15,737,22,8
20/10/12,43,53,5
20/09/27,982,36,5
20/05/30,576,41,4
21/05/11,807,68,9
21/05/21,89,50,1
21/02/27,857,69,7
20/10/16,980,41,8
20/06/25,516,69,7
20/10/10,961,37,7
20/11/04,282,59,8
21/05/23,640,27,4
21/03/27,973,37,5
21/05/11,484,39,1
21/04/29,440,18,8
20/08/26,281,59,6
21/04/20,696,51,9
21/04/21,819,35,8
21/04/10,375,35,8
21/03/25,607,60,9
20/11/20,296,32,7
21/03/03,897,39,4
20/06/03,461,30,5
21/03/30,476,53,6
21/02/18,401,28,7
21/05/13,997,48,1
21/05/08,253,18,2
20/09/22,871,21,5
21/04/30,694,29,6
21/03/31,908,22,2
21/05/23,784,47,7
20/07/23,768,33,4
20/08/06,916,23,3
20/09/29,816,68,3
20/10/19,968,54,2
20/10/03,510,73,6
21/02/04,791,73,9
21/02/07,319,39,4
21/05/19,928,27,2
20/06/21,74,72,6
21/01/26,444,31,3
21/04/19,161,18,8
20/07/06,684,75,8
20/08/22,0,60,4
20/08/24,658,35,5
20/08/16,371,63,4
21/02/20,983,31,6
21/03/02,129,62,0
21/01/15,849,42,5
20/06/24,817,64,1
21/04/13,196,72,7
21/03/01,203,58,9
20/08/24,843,37,5
21/05/11,813,58,9
20/09/08,833,76,5
21/05/10,315,26,1
20/08/08,717,23,5
20/11/26,91,29,1
21/05/16,449,25,4
21/05/24,292,21,1
20/12/10,149,38,4
21/02/13,572,36,3
20/09/28,925,68,9
20/08/18,990,55,5
20/12/22,659,57,8
21/01/19,174,75,4
20/07/09,540,30,1
21/01/12,18,79,3
20/11/26,926,76,9
20/09/27,222,21,7
20/11/06,784,47,9
20/08/24,921,41,8
21/02/28,573,63,6
21/04/16,281,59,3
20/06/12,82,77,8
20/12/13,190,76,0
20/10/20,970,69,0
21/04/05,605,65,5
20/12/22,356,21,0
21/01/02,41,68,9
20/10/07,464,37,9
21/01/18,19,73,3
20/08/07,318,45,7
21/01/28,884,36,4
21/03/09,923,50,8
21/02/25,854,30,4
21/05/18,352,42,7
20/12/23,975,52,4
20/09/23,841,77,7
21/04/27,770,30,8
20/10/19,637,42,0
20/12/02,511,21,9
20/07/26,428,18,1
21/05/05,715,72,1
20/09/11,297,70,7
21/02/17,379,45,1
20/12/23,836,62,6
21/04/04,277,43,6
21/02/12,397,18,4
21/04/03,638,45,6
20/06/16,223,20,3
20/11/29,798,51,4
21/02/07,29,28,0
20/08/07,287,27,0
21/01/19,203,58,5
21/02/10,196,72,6
20/07/18,37,64,8
20/08/09,847,21,1
21/05/02,136,64,9
21/05/18,156,37,6
21/03/09,544,62,4
21/03/05,795,20,6
21/04/06,792,31,4
20/06/26,316,64,4
20/10/15,9,25,7
21/04/29,3,68,6
20/12/30,904,30,3
21/04/24,339,58,5
20/09/10,995,59,5
20/08/15,389,66,8
20/10/04,167,67,8
20/12/20,934,19,0
20/10/13,429,44,6
21/04/12,420,55,3
20/06/27,816,68,0
21/03/03,914,18,6
20/10/09,508,40,6
21/04/29,361,64,0
20/10/21,94,31,2
21/05/10,123,67,5
20/07/15,443,36,6
20/05/26,975,52,0
21/02/12,740,32,5
20/12/01,536,51,4
20/06/22,961,37,0
20/06/11,42,22,7
21/03/17,639,43,2
21/02/12,877,72,7
20/11/04,811,28,7
21/04/24,83,42,9
20/11/18,832,51,6
20/10/12,609,63,5
20/07/30,834,73,2
20/10/02,559,23,2
21/03/14,943,18,1
20/11/26,916,23,3
21/04/22,951,26,1
21/05/17,833,76,7
20/10/22,296,32,8
21/04/30,878,69,1
21/01/07,341,22,8
20/06/28,745,78,0
20/06/02,524,63,2
21/02/13,280,77,1
20/10/13,63,18,5
21/05/14,730,77,7
20/06/14,649,35,2
21/02/07,251,30,2
21/04/23,419,64,5
21/02/08,48,50,4
21/02/17,588,22,7
21/01/11,94,31,2
20/11/24,770,30,6
21/04/14,437,28,8
21/01/07,882,22,6
20/07/11,730,77,6
21/03/18,87,60,0
20/06/22,326,44,7
20/08/08,759,63,8
21/03/28,553,53,6
20/07/28,8,42,3
21/02/13,629,58,3
20/10/24,26,41,5
20/12/26,186,43,1
20/10/11,837,64,9
21/03/03,239,43,9
20/06/24,911,67,5
21/02/20,94,31,5
20/12/03,697,41,8
20/06/30,980,41,4
21/01/27,956,42,0
20/06/16,373,72,8
21/05/05,934,19,4
21/04/28,575,50,9
21/05/22,630,55,3
20/06/06,822,71,2
21/04/11,100,37,0
21/01/10,592,33,7
20/09/22,904,30,1
20/12/15,659,57,0
21/04/01,452,76,9
21/04/11,217,78,2
21/05/21,267,71,0
21/02/10,499,28,2
21/03/27,771,33,7
20/11/25,315,26,4
21/03/18,148,47,6
20/07/14,816,68,9
20/10/24,283,56,6
21/04/05,401,28,2
20/09/12,14,75,3
21/02/28,597,49,7
20/06/16,372,62,2
21/05/12,533,24,6
21/03/10,672,38,8
21/05/13,420,55,6
21/03/27,390,41,4
20/07/08,212,37,3
20/11/28,931,33,3
20/12/05,949,67,0
20/07/03,814,35,7
20/12/03,149,38,9
20/07/16,621,54,2
21/02/24,788,69,8
20/08/03,643,56,6
21/01/13,500,25,6
20/10/09,40,18,1
21/05/13,846,60,0
20/07/02,20,61,0
20/08/26,682,75,6
21/04/23,427,60,8
20/10/17,282,59,1
21/02/11,573,63,1
20/10/20,981,54,0
21/02/09,674,30,6
21/04/10,288,20,3
20/11/16,733,47,0
20/12/01,953,75,4
21/05/01,756,31,5
21/02/11,407,76,1
21/03/11,148,47,7
21/05/19,347,49,1
20/12/31,962,49,1
20/09/21,129,62,2
21/03/10,808,27,2
20/11/22,743,49,3
20/09/13,472,20,3
20/06/06,884,36,1
20/09/26,292,21,2
20/10/10,478,26,0
20/09/27,353,33,7
20/07/25,818,34,7
20/11/07,386,69,1
21/05/21,183,51,1
21/05/12,567,31,0
21/02/15,546,18,2
21/04/09,571,52,2
20/06/06,465,55,2
20/06/07,813,58,1
20/09/03,665,36,1
21/04/23,747,30,0
21/03/08,453,30,5
21/04/08,415,68,4
21/04/08,447,56,2
20/08/06,735,24,4
20/08/16,229,52,5
21/03/19,986,26,8
21/03/18,518,74,6
20/10/11,996,35,1
20/09/09,576,41,5
20/07/22,492,36,4
21/04/23,443,36,9
21/05/12,116,62,5
20/06/13,524,63,0
20/10/07,132,41,2
21/04/20,560,40,1
20/12/14,466,51,7
20/09/21,596,31,2
21/05/13,348,76,5
20/11/26,637,42,5
20/12/14,587,44,6
21/02/02,863,68,2
20/09/04,343,30,1
20/08/16,762,35,5
21/04/20,168,29,5
20/06/20,200,69,2
20/08/21,872,79,6
21/03/30,209,19,3
21/04/01,120,43,9
20/08/29,751,51,2
20/06/23,713,53,4
20/10/03,887,23,5
20/11/28,234,19,9
20/12/17,742,21,8
20/12/31,361,64,6
21/04/12,660,33,0
21/05/04,767,79,6
21/05/10,739,73,2
21/02/25,540,30,1
20/11/25,293,77,3
20/12/21,768,33,5
21/01/09,499,28,8
21/02/19,782,27,4
20/06/11,305,48,1
20/10/17,321,37,7
21/04/02,630,55,9
20/10/15,723,41,7
21/03/29,638,45,7
21/03/09,615,73,6
21/01/21,531,41,9
21/05/12,763,47,7
20/11/04,139,49,7
21/04/12,227,71,5
20/07/27,351,28,2
20/10/16,817,64,4
20/12/09,63,18,7
21/01/14,651,41,4
20/06/21,414,46,2
20/09/08,338,57,2
20/06/04,848,23,6
21/05/14,171,37,8
20/09/08,466,51,8
21/01/27,118,56,7
20/12/13,294,42,8
20/08/16,366,61,7
20/12/16,938,58,7
21/02/21,990,55,7
21/03/05,163,31,7
21/02/21,797,43,7
20/08/22,499,28,9
21/01/29,280,77,8
20/11/26,716,47,7
21/02/21,181,24,2
20/08/29,335,60,5
21/02/11,486,55,0
21/05/16,556,51,6
21/05/16,341,22,6
21/03/11,226,75,9
21/01/23,470,29,6
20/10/10,151,40,0
20/10/12,69,54,3
20/10/15,44,35,6
21/04/24,719,76,2
21/04/17,230,21,6
21/05/02,30,74,1
21/04/21,479,23,9
21/02/14,759,63,8
21/04/11,58,64,9
20/08/03,965,43,9
20/07/04,520,26,1
21/05/23,52,55,3
21/04/22,46,20,8
21/04/09,924,64,9
21/05/22,49,27,3
20/12/15,132,41,4
21/03/18,24,24,0
21/03/09,374,49,1
20/06/27,379,45,5
20/12/29,576,41,3
20/11/09,876,40,8
20/06/23,664,45,5
21/01/11,910,51,0
20/05/26,531,41,0
20/12/22,2,37,3
20/06/17,896,30,0
21/02/15,773,70,0
20/06/04,554,19,9
21/04/21,398,73,6
21/05/20,674,30,7
21/04/03,886,68,0
20/05/27,490,45,1
20/11/10,225,31,0
21/05/05,502,78,5
20/07/29,109,34,2
21/03/17,479,23,0
21/05/20,52,55,0
21/01/30,632,27,4
21/04/22,596,31,8
21/01/04,160,50,5
21/01/06,228,65,3
20/12/17,447,56,3
20/12/08,983,31,1
20/08/03,401,28,5
20/09/28,441,25,6
21/05/12,619,64,1
21/04/13,419,64,1
20/12/28,113,40,0
21/03/15,975,52,7
21/02/18,175,37,7
21/04/14,307,75,1
21/05/23,415,68,8
20/11/20,608,28,9
21/04/24,972,36,2
21/04/26,245,36,6
21/01/28,598,53,9
21/04/29,499,28,2
21/05/04,281,59,7
20/11/30,357,71,0
21/02/09,613,28,2
20/11/06,427,60,2
20/10/10,4,46,7
20/09/14,277,43,7
20/11/17,649,35,2
21/02/28,686,42,3
21/04/11,100,37,3
21/05/15,679,22,7
20/06/18,320,78,7
20/06/08,361,64,6
21/02/16,946,58,0
21/04/14,953,75,4
20/10/10,387,40,7
21/02/15,712,73,3
21/01/26,472,20,6
21/03/08,231,22,5
20/10/27,17,60,2
21/04/29,460,32,4
21/02/06,884,36,0
20/10/28,934,19,9
21/04/02,359,50,0
20/08/06,404,59,2
20/07/07,642,37,8
21/02/15,161,18,3
20/08/20,418,57,5
21/05/19,636,56,3
21/05/15,929,46,7
21/04/18,973,37,7
20/08/10,606,18,3
20/10/02,929,46,8
20/12/01,55,64,2
21/05/22,865,76,1
21/02/16,655,49,0
21/05/07,782,27,0
21/02/28,141,43,6
21/02/20,667,63,7
21/03/22,671,31,8
21/01/03,978,75,7
20/12/05,928,27,0
21/01/03,964,39,5
21/02/10,428,18,6
21/02/07,454,42,8
20/09/24,546,18,6
21/04/12,444,31,3
20/08/17,467,51,7
20/09/26,101,28,1
21/02/13,13,21,4
21/05/15,50,55,5
20/07/28,455,46,0
21/04/18,740,32,1
21/05/03,810,45,9
20/10/21,979,20,5
21/01/01,734,55,2
21/04/16,542,77,5
21/04/21,677,73,9
21/01/26,849,42,2
20/07/06,701,51,6
21/01/18,476,53,6
21/02/07,891,20,9
21/04/23,694,29,0
21/01/11,21,22,4
20/05/26,675,39,7
20/12/13,848,23,2
21/05/19,212,37,1
21/04/14,558,44,6
20/06/18,982,36,8
20/10/24,70,37,8
21/01/26,334,59,5
21/01/24,587,44,5
21/05/10,210,59,5
20/11/27,35,44,3
21/05/15,757,47,4
20/08/15,207,51,5
20/12/16,184,47,1
20/10/06,831,70,8
21/04/24,302,43,0
21/05/12,981,54,1
21/04/27,324,19,6
20/10/16,170,64,0
21/05/06,43,53,3
21/05/14,570,60,9
21/04/27,22,39,3
21/04/26,272,77,7
21/03/12,716,47,9
21/04/20,379,45,5
20/08/24,667,63,4
21/02/25,249,60,1
21/05/05,879,19,1
21/04/02,476,53,4
21/02/25,232,32,6
21/04/10,461,30,7
21/03/19,10,61,9
20/09/19,448,51,5
20/12/19,326,44,2
20/08/21,518,74,6
21/01/30,601,58,2
21/01/18,497,64,8
21/05/01,460,32,6
21/02/04,192,64,7
21/04/15,914,18,6
20/11/03,475,38,9
21/02/10,136,64,0
21/04/20,422,40,3
21/05/03,592,33,7
21/04/18,164,79,9
20/10/05,99,77,1
20/12/08,992,57,1
20/08/07,767,79,8
21/05/09,504,73,8
21/05/04,506,26,7
21/04/17,614,56,1
21/05/11,468,61,2
20/11/03,361,64,8
20/11/25,297,70,4
20/05/30,436,19,9
20/08/13,502,78,5
20/08/04,790,68,9
20/07/29,185,37,3
21/05/02,122,29,3
20/09/08,447,56,4
20/07/28,40,18,0
21/05/16,724,43,4
21/05/16,27,58,2
21/04/02,922,34,2
20/07/04,408,27,7
21/04/01,643,56,4
21/03/15,192,64,4
21/03/19,7,76,4
20/12/03,965,43,2
20/08/29,34,18,8
20/06/21,302,43,8
21/05/06,4,46,0
20/06/28,997,48,6
21/02/17,505,38,5
20/07/14,343,30,5
21/04/27,861,77,2
21/04/25,291,69,4
21/04/27,273,42,9
21/02/06,313,32,6
21/05/16,867,29,6
21/02/09,626,73,2
21/03/23,974,25,0
21/04/11,791,73,6
21/04/15,738,71,0
21/05/21,677,73,7
20/11/03,917,51,6
21/04/23,370,57,9
20/10/23,310,31,2
20/09/02,749,25,2
20/12/31,34,18,8
20/10/06,790,68,9
20/07/23,139,49,8
21/01/18,938,58,5
21/04/11,157,71,1
21/02/09,752,31,8
20/12/16,273,42,2
21/03/06,907,46,9
20/09/12,744,75,3
21/04/13,342,62,7
21/02/06,754,20,6
21/04/07,634,58,5
20/09/09,884,36,3
21/03/19,800,57,7
21/03/21,364,29,9
20/12/05,32,75,7
21/02/24,353,33,7
20/10/03,65,72,7
20/10/11,360,78,8
21/01/22,238,79,1
21/02/17,300,46,1
20/10/12,846,60,7
21/02/04,823,39,8
20/12/11,738,71,1
20/07/14,702,70,1
21/04/06,258,52,0
20/12/19,232,32,7
20/12/19,290,51,2
20/10/06,79,77,8
20/10/15,297,70,9
20/07/16,178,39,0
20/10/22,819,35,0
21/04/04,93,52,6
20/06/18,12,58,8
20/05/25,161,18,1
21/03/21,37,64,2
20/12/12,863,68,5
21/05/15,919,72,2
20/07/22,807,68,2
20/08/08,84,49,7
21/04/25,130,62,9
21/03/07,604,37,4
21/05/16,646,44,6
21/05/05,533,24,4
20/11/11,392,19,5
21/03/19,139,49,8
20/06/20,159,24,2
20/11/18,633,32,9
20/06/14,614,56,4
21/04/01,703,70,7
20/12/09,370,57,5
20/06/05,327,46,3
20/08/06,349,68,6
20/07/23,792,31,7
21/02/16,603,35,7
21/03/17,746,23,1
20/06/01,460,32,2
21/02/04,504,73,3
21/04/07,844,21,5
20/08/17,519,70,3
20/10/16,6,58,8
21/04/29,351,28,1
20/11/26,757,47,1
20/06/11,663,59,8
21/05/02,504,73,4
20/12/17,76,39,6
21/04/19,945,29,8
21/05/10,918,63,3
21/04/12,465,55,0
20/06/06,613,28,3
20/10/21,287,27,6
21/02/11,330,33,3
20/06/18,529,34,5
21/05/10,424,48,8
20/06/08,963,73,4
21/03/31,635,62,2
21/05/20,768,33,2
20/10/23,138,71,2
20/05/25,782,27,4
21/03/16,633,32,3
21/04/19,183,51,0
20/12/06,513,22,3
21/03/24,369,53,5
20/10/30,870,51,3
21/04/11,145,23,9
21/04/20,453,30,9
20/08/11,421,51,6
21/02/12,953,75,2
20/06/25,200,69,9
20/12/29,912,27,8
20/06/08,67,73,4
21/02/21,951,26,3
21/05/21,167,67,1
21/04/30,218,64,2
20/10/11,359,50,0
20/08/24,241,39,9
20/12/01,806,52,9
21/03/24,320,78,5
21/02/11,365,61,3
21/01/19,53,63,3
21/02/15,504,73,2
20/06/09,584,21,3
20/12/08,795,20,4
21/04/12,76,39,3
21/02/03,425,37,6
21/04/18,381,32,3
21/04/13,367,19,8
21/02/12,839,72,3
21/05/08,884,36,3
20/12/15,788,69,9
20/10/02,696,51,5
21/04/12,337,43,5
21/02/22,942,60,0
20/12/24,532,48,7
21/05/07,704,32,1
20/11/28,450,46,0
20/08/14,919,72,7
20/08/04,733,47,4
21/05/09,975,52,0
21/05/14,264,25,1
21/03/29,745,78,5
20/12/28,125,72,0
20/09/18,473,65,8
21/03/20,229,52,5
21/04/29,44,35,4
21/03/26,13,21,9
21/04/05,383,18,0
21/04/20,582,38,9
20/10/04,882,22,9
21/03/02,157,71,2
20/07/18,743,49,6
20/06/19,351,28,7
21/02/09,921,41,3
21/04/04,93,52,2
20/09/24,545,32,2
21/04/25,225,31,7
20/07/02,262,49,9
20/05/30,16,30,5
20/06/06,113,40,5
20/10/23,42,22,8
21/05/14,674,30,3
21/05/09,703,70,2
21/03/26,685,41,4
21/04/28,669,23,1
20/10/15,728,56,8
21/05/15,351,28,1
21/04/20,772,28,8
20/06/16,683,25,6
20/07/20,575,50,7
20/10/23,186,43,4
20/12/06,402,55,6
20/10/22,238,79,2
20/07/10,791,73,1
20/12/27,293,77,5
21/04/14,756,31,2
20/06/30,685,41,7
21/02/23,930,55,7
21/05/09,701,51,5
21/04/08,790,68,8
20/11/20,716,47,5
21/04/14,86,40,5
21/05/19,20,61,4
21/04/25,504,73,6
21/04/24,495,39,7
21/05/21,629,58,3
21/02/22,514,69,3
20/12/18,628,78,9
20/10/23,171,37,3
21/01/23,822,71,0
21/04/04,687,70,2
21/02/04,10,61,9
20/06/13,151,40,3
21/03/26,652,26,6
20/08/22,94,31,3
20/06/12,802,79,2
20/11/18,721,21,3
21/01/27,726,46,1
20/10/25,180,27,7
20/08/25,973,37,9
21/04/13,816,68,6
20/12/09,592,33,7
21/05/05,893,23,5
20/06/09,116,62,3
21/03/28,172,44,5
21/04/16,774,53,2
21/01/21,18,79,8
20/10/18,359,50,2
21/04/26,899,76,1
20/11/09,59,73,1
21/02/05,199,62,0
21/05/07,868,18,0
20/08/03,334,59,7
20/08/15,931,33,7
21/02/28,755,41,5
20/08/10,185,37,3
20/10/03,365,61,8
20/10/21,982,36,3
21/05/04,444,31,2
21/04/13,31,37,5
20/12/29,352,42,4
21/05/04,208,59,6
21/02/19,262,49,8
20/10/20,11,38,3
20/12/21,452,76,3
21/01/12,309,79,3
21/04/11,625,76,8
20/07/15,676,38,8
20/06/10,533,24,8
21/01/29,998,65,5
20/06/27,813,58,1
20/10/20,516,69,4
21/05/14,33,46,3
20/07/15,19,73,3
20/05/29,48,50,8
20/12/23,869,74,0
20/10/24,139,49,8
21/04/04,116,62,0
21/02/21,188,23,2
21/04/07,929,46,4
21/05/11,570,60,2
21/02/14,524,63,0
21/03/09,370,57,8
21/03/08,387,40,1
20/11/11,156,37,8
20/12/18,605,65,6
20/12/06,94,31,0
20/08/25,319,39,5
20/10/01,967,41,6
20/06/28,662,72,0
21/04/18,891,20,9
20/06/13,395,26,1
21/04/01,412,55,9
21/02/27,206,77,4
21/02/24,212,37,3
20/10/12,24,24,6
21/05/12,800,57,5
21/05/11,930,55,0
20/11/17,182,62,8
21/02/12,61,32,8
20/06/21,83,42,1
20/07/15,620,23,4
20/10/11,404,59,4
20/12/25,62,22,8
20/12/01,107,32,0
20/07/31,975,52,9
20/07/05,168,29,3
20/11/22,569,64,4
21/05/24,713,53,2
20/05/25,883,32,8
21/05/24,454,42,3
21/03/28,660,33,9
21/04/16,803,53,4
20/08/24,683,25,9
21/02/06,56,25,8
20/09/06,870,51,5
20/05/30,459,63,1
21/04/21,373,72,1
21/05/11,807,68,1
20/07/21,257,76,2
21/02/01,41,68,3
20/11/05,902,76,9
20/10/13,111,53,9
20/12/31,562,78,4
20/08/06,297,70,1
20/07/11,560,40,9
21/04/19,471,70,7
21/03/27,678,47,8
21/02/03,244,66,7
20/09/22,437,28,7
20/11/05,586,53,5
21/05/11,818,34,0
21/04/20,789,60,2
20/12/02,780,57,9
21/02/26,637,42,3
20/11/30,211,64,9
21/03/09,70,37,4
20/08/08,842,39,6
20/10/06,893,23,0
21/02/16,666,54,1
21/01/28,219,29,5
21/05/24,929,46,3
21/05/03,850,65,9
21/04/14,503,44,0
20/06/27,633,32,0
21/05/13,340,23,1
21/05/24,618,59,8
20/10/19,906,21,3
20/09/04,447,56,6
20/06/09,992,57,9
21/02/01,575,50,0
21/02/06,439,36,9
21/01/08,455,46,9
20/12/01,830,64,5
21/05/08,459,63,4
20/08/19,794,62,6
21/04/19,839,72,2
20/11/03,399,27,7
21/04/30,485,51,0
21/05/20,516,69,6
21/03/17,991,70,9
20/10/18,480,77,1
21/05/24,612,79,7
21/05/22,789,60,8
20/12/13,247,27,7
20/06/11,960,44,1
20/06/27,538,39,9
20/09/25,337,43,6
20/07/29,237,48,4
21/05/17,19,73,4
20/06/03,65,72,6
21/04/10,801,18,4
20/07/29,406,52,3
21/02/23,709,47,3
21/04/30,97,22,1
20/09/20,369,53,5
20/06/02,338,57,9
21/01/26,48,50,7
20/07/11,747,30,2
21/02/08,593,45,8
21/03/24,122,29,6
21/04/27,868,18,1
20/10/01,454,42,5
21/04/17,137,21,0
21/04/20,780,57,8
21/02/02,21,22,0
20/08/24,98,62,0
21/04/18,654,75,7
21/04/17,190,76,9
20/12/20,673,33,9
21/02/06,474,67,2
21/05/08,443,36,9
21/05/19,557,48,9
21/05/06,409,55,3
20/12/02,931,33,2
21/03/27,313,32,2
20/10/31,479,23,9
20/08/14,306,36,3
20/05/25,46,20,2
21/01/02,799,39,0
21/05/04,341,22,8
21/02/18,899,76,5
21/05/16,826,24,4
20/08/02,85,23,8
21/03/28,869,74,2
21/04/02,73,73,5
21/05/03,123,67,4
20/09/10,487,20,4
21/02/20,771,33,4
20/10/14,211,64,1
20/11/12,890,23,5
21/04/01,736,34,9
21/01/09,518,74,9
21/04/27,595,30,2
20/10/06,924,64,0
21/02/07,263,72,9
21/04/07,414,46,6
21/04/17,315,26,6
21/04/09,187,26,0
20/10/15,153,69,6
20/07/21,445,50,5
20/06/14,561,65,9
20/12/11,348,76,5
20/05/31,362,18,2
20/12/03,533,24,5
20/05/28,693,75,5
20/12/27,406,52,0
20/06/03,573,63,4
21/01/13,571,52,1
21/03/02,858,68,1
20/06/15,50,55,2
20/12/24,291,69,1
20/06/08,371,63,3
20/06/22,94,31,5
20/11/02,846,60,1
21/02/12,462,69,6
21/02/02,395,26,4
21/05/03,249,60,2
21/04/17,311,32,4
20/11/02,576,41,9
20/10/12,762,35,2
20/09/30,559,23,8
20/06/08,40,18,0
20/12/01,544,62,9
20/07/14,875,34,7
21/02/16,215,76,2
21/05/02,140,28,3
21/04/30,246,26,4
21/05/18,814,35,6
20/09/29,888,60,0
21/01/02,378,27,0
21/05/22,340,23,2
21/05/24,373,72,8
20/11/29,700,19,1
20/08/05,875,34,6
20/08/10,419,64,1
21/02/05,633,32,2
21/04/09,841,77,4
21/02/18,752,31,6
20/08/09,235,30,2
20/12/17,920,37,9
21/04/19,34,18,8
20/11/26,271,48,5
20/08/11,298,57,1
20/12/01,565,73,1
21/05/22,74,72,9
21/05/03,356,21,6
20/10/06,321,37,0
20/11/24,595,30,2
20/12/23,849,42,2
20/12/27,22,39,9
21/03/09,912,27,5
21/01/25,480,77,4
21/05/17,170,64,6
21/05/21,488,51,6
21/04/20,91,29,3
20/06/29,140,28,9
20/09/30,771,33,3
21/05/09,663,59,9
21/05/17,102,29,9
21/02/28,450,46,2
21/04/11,405,55,5
21/01/29,366,61,0
21/03/20,287,27,9
21/04/28,681,26,3
21/04/23,244,66,1
21/03/31,5,72,6
21/05/03,677,73,1
21/02/14,643,56,8
20/08/09,389,66,5
21/03/27,206,77,1
21/05/08,929,46,1
21/02/25,969,54,3
21/04/22,67,73,2
21/05/18,912,27,7
21/04/25,90,51,9
20/10/19,234,19,8
21/04/23,394,53,2
21/03/02,552,58,9
20/08/20,148,47,1
21/01/28,15,64,3
21/05/07,874,77,2
20/08/04,169,42,9
20/06/20,250,22,9
20/12/27,698,59,3
21/05/24,660,33,2
21/02/15,71,66,4
20/06/13,138,71,1
20/09/25,834,73,0
21/02/10,273,42,9
20/07/16,520,26,1
20/10/12,889,73,4
21/02/27,168,29,6
20/07/01,867,29,5
21/02/08,199,62,9
20/11/11,957,26,6
